run_id,algorithm,instance,seed,iter,k,current_cost,best_cost,delta,accepted,shake_applied,shake_tries,shake_invalid,vnd_rounds,vnd_improvements,neighbors_evaluated,ivns_string,ivns_string_length,ivns_complexity_score,ivns_generation_tries,ivns_strings_generated_iter,ivns_strings_valid_iter,ivns_strings_invalid_iter,ivns_strings_evaluated_iter,ivns_strings_selected_iter,ivns_strings_accepted_iter,ivns_unique_strings_iter,ivns_filter_reject_reason,elapsed_time_seconds,status,error,source_path,ivns_profile,vnd_mode,variant,experiment_group
ivns_A-n65-k9_14,ivns,A-n65-k9,14,5,1,3719,3719,0,False,False,,,,,0,rffafrfebe,10,32,1,1,1,0,0,1,0,5,,0.44402,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_14,ivns,A-n65-k9,14,6,1,3719,3719,0,False,False,,,,,0,rfrfrfeg,8,26,1,1,1,0,0,1,0,6,,0.520024,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_14,ivns,A-n65-k9,14,7,1,3597,3597,-122,True,False,,,,,1,rfg,3,9,2,2,1,1,1,1,1,7,Complejidad excesiva: 39 > 36.,0.561026,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_14,ivns,A-n65-k9,14,8,1,3483,3483,-114,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,7,,0.597029,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_14,ivns,A-n65-k9,14,9,1,3483,3483,0,False,False,,,,,0,rfrfe,5,17,1,1,1,0,0,1,0,8,,0.661032,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_14,ivns,A-n65-k9,14,10,1,3483,3483,0,False,False,,,,,0,rfrfrgrg,8,24,1,1,1,0,0,1,0,9,,0.732035,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_15,ivns,A-n65-k9,15,1,1,3825,3825,0,False,False,,,,,0,rfffrgrgg,9,27,1,1,1,0,0,1,0,1,,0.092005,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_15,ivns,A-n65-k9,15,2,1,3825,3825,0,False,False,,,,,0,rffrffee,8,28,1,1,1,0,0,1,0,2,,0.178009,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_15,ivns,A-n65-k9,15,3,1,3678,3678,-147,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,3,,0.20701,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_15,ivns,A-n65-k9,15,4,1,3678,3678,0,False,False,,,,,0,rfffrfrgeg,10,32,1,1,1,0,0,1,0,4,,0.323016,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_15,ivns,A-n65-k9,15,5,1,3678,3678,0,False,False,,,,,0,rfrg,4,12,1,1,1,0,0,1,0,5,,0.384018,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_15,ivns,A-n65-k9,15,6,1,3678,3678,0,False,False,,,,,0,rfrfrfrfee,10,34,1,1,1,0,0,1,0,6,,0.469022,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_15,ivns,A-n65-k9,15,7,1,3678,3678,0,False,False,,,,,0,rffrfrfee,9,31,1,1,1,0,0,1,0,7,,0.564027,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_15,ivns,A-n65-k9,15,8,1,3678,3678,0,False,False,,,,,0,rarfffrgeb,10,30,1,1,1,0,0,1,0,8,,0.677032,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_15,ivns,A-n65-k9,15,9,1,3678,3678,0,False,False,,,,,0,rffffferge,10,34,4,4,1,3,0,1,0,9,Complejidad excesiva: 39 > 36.,0.801038,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_15,ivns,A-n65-k9,15,10,1,3678,3678,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,10,,0.865042,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_16,ivns,A-n65-k9,16,1,1,3770,3770,0,False,False,,,,,0,rffe,4,14,2,2,1,1,0,1,0,1,Complejidad excesiva: 42 > 36.,0.069004,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_16,ivns,A-n65-k9,16,2,1,3616,3616,-154,True,False,,,,,1,rfg,3,9,3,3,1,2,1,1,1,2,duplicated-string,0.101005,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_16,ivns,A-n65-k9,16,3,1,3616,3616,0,False,False,,,,,0,rfrg,4,12,2,2,1,1,0,1,0,3,Complejidad excesiva: 37 > 36.,0.160008,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_16,ivns,A-n65-k9,16,4,1,3616,3616,0,False,False,,,,,0,rffe,4,14,2,2,1,1,0,1,0,3,Complejidad excesiva: 40 > 36.,0.221011,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_16,ivns,A-n65-k9,16,5,1,3616,3616,0,False,False,,,,,0,rffarbe,7,21,1,1,1,0,0,1,0,4,,0.305015,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_16,ivns,A-n65-k9,16,6,1,3616,3616,0,False,False,,,,,0,rfrfaafrgce,11,34,1,1,1,0,0,1,0,5,,0.422021,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_16,ivns,A-n65-k9,16,7,1,3616,3616,0,False,False,,,,,0,rffffee,7,25,3,3,1,2,0,1,0,6,Complejidad excesiva: 44 > 36.,0.509024,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_16,ivns,A-n65-k9,16,8,1,3616,3616,0,False,False,,,,,0,rfrfarace,9,28,2,2,1,1,0,1,0,7,duplicated-string,0.596028,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_16,ivns,A-n65-k9,16,9,1,3616,3616,0,False,False,,,,,0,rfrfffee,8,28,1,1,1,0,0,1,0,8,,0.682032,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_16,ivns,A-n65-k9,16,10,1,3480,3480,-136,True,False,,,,,1,rfg,3,9,8,8,1,7,1,1,1,8,Complejidad excesiva: 40 > 36.,0.723034,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_17,ivns,A-n65-k9,17,1,1,3775,3775,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,1,,0.067004,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_17,ivns,A-n65-k9,17,2,1,3775,3775,0,False,False,,,,,0,rfrfe,5,17,2,2,1,1,0,1,0,2,Complejidad excesiva: 37 > 36.,0.130007,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_17,ivns,A-n65-k9,17,3,1,3637,3637,-138,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,3,,0.175009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_17,ivns,A-n65-k9,17,4,1,3637,3637,0,False,False,,,,,0,rffrgrg,7,21,1,1,1,0,0,1,0,4,,0.245012,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_17,ivns,A-n65-k9,17,5,1,3637,3637,0,False,False,,,,,0,rfrfrfrge,9,29,1,1,1,0,0,1,0,5,,0.326017,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_17,ivns,A-n65-k9,17,6,1,3637,3637,0,False,False,,,,,0,rffrfrfee,9,31,2,2,1,1,0,1,0,6,Complejidad excesiva: 46 > 36.,0.409021,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_17,ivns,A-n65-k9,17,7,1,3637,3637,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,6,,0.471024,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_17,ivns,A-n65-k9,17,8,1,3637,3637,0,False,False,,,,,0,rfffeg,6,20,2,2,1,1,0,1,0,7,duplicated-string,0.543028,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_17,ivns,A-n65-k9,17,9,1,3637,3637,0,False,False,,,,,0,rfrfe,5,17,1,1,1,0,0,1,0,7,,0.609031,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_17,ivns,A-n65-k9,17,10,1,3637,3637,0,False,False,,,,,0,rffrfrgrgg,10,30,1,1,1,0,0,1,0,8,,0.699035,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_18,ivns,A-n65-k9,18,1,1,3979,3979,0,False,False,,,,,0,rffrffergg,10,32,1,1,1,0,0,1,0,1,,0.099004,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_18,ivns,A-n65-k9,18,2,1,3979,3979,0,False,False,,,,,0,rfffrfee,8,28,2,2,1,1,0,1,0,2,Cadena desbalanceada por frecuencia de símbolos.,0.185008,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_18,ivns,A-n65-k9,18,3,1,3979,3979,0,False,False,,,,,0,rfrfrferg,9,29,1,1,1,0,0,1,0,3,,0.269012,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_18,ivns,A-n65-k9,18,4,1,3979,3979,0,False,False,,,,,0,rfrg,4,12,1,1,1,0,0,1,0,4,,0.327015,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_18,ivns,A-n65-k9,18,5,1,3979,3979,0,False,False,,,,,0,rfrfe,5,17,1,1,1,0,0,1,0,5,,0.389018,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_18,ivns,A-n65-k9,18,6,1,3979,3979,0,False,False,,,,,0,rfrfffee,8,28,2,2,1,1,0,1,0,6,Cadena desbalanceada por frecuencia de símbolos.,0.469022,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_18,ivns,A-n65-k9,18,7,1,3979,3979,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,7,,0.531025,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_18,ivns,A-n65-k9,18,8,1,3979,3979,0,False,False,,,,,0,rfrffrge,8,26,2,2,1,1,0,1,0,8,Complejidad excesiva: 40 > 36.,0.61203,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_18,ivns,A-n65-k9,18,9,1,3820,3820,-159,True,False,,,,,1,rfg,3,9,2,2,1,1,1,1,1,9,Complejidad excesiva: 48 > 36.,0.644031,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_18,ivns,A-n65-k9,18,10,1,3820,3820,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,9,,0.706034,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_19,ivns,A-n65-k9,19,1,1,4027,4027,0,False,False,,,,,0,rfrffeg,7,23,1,1,1,0,0,1,0,1,,0.074004,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_19,ivns,A-n65-k9,19,2,1,4027,4027,0,False,False,,,,,0,rfrfe,5,17,3,3,1,2,0,1,0,2,duplicated-string,0.144007,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_19,ivns,A-n65-k9,19,3,1,4027,4027,0,False,False,,,,,0,rffe,4,14,2,2,1,1,0,1,0,3,Cadena desbalanceada por frecuencia de símbolos.,0.20801,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_19,ivns,A-n65-k9,19,4,1,3882,3882,-145,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,4,,0.246012,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_19,ivns,A-n65-k9,19,5,1,3882,3882,0,False,False,,,,,0,rfrfrffee,9,31,2,2,1,1,0,1,0,5,Complejidad excesiva: 42 > 36.,0.340017,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_19,ivns,A-n65-k9,19,6,1,3882,3882,0,False,False,,,,,0,rffffaracee,11,36,1,1,1,0,0,1,0,6,,0.482023,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_19,ivns,A-n65-k9,19,7,1,3882,3882,0,False,False,,,,,0,rfrfe,5,17,2,2,1,1,0,1,0,6,Complejidad excesiva: 40 > 36.,0.544026,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_19,ivns,A-n65-k9,19,8,1,3882,3882,0,False,False,,,,,0,rffe,4,14,2,2,1,1,0,1,0,6,duplicated-string,0.606029,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_19,ivns,A-n65-k9,19,9,1,3882,3882,0,False,False,,,,,0,rffffrgrge,10,32,1,1,1,0,0,1,0,7,,0.702033,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_19,ivns,A-n65-k9,19,10,1,3882,3882,0,False,False,,,,,0,rfffrge,7,23,4,4,1,3,0,1,0,8,Cadena desbalanceada por frecuencia de símbolos.,0.780037,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_20,ivns,A-n65-k9,20,1,1,3900,3900,0,False,False,,,,,0,rfrfrfrge,9,29,1,1,1,0,0,1,0,1,,0.080005,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_20,ivns,A-n65-k9,20,2,1,3900,3900,0,False,False,,,,,0,rfrffrfee,9,31,1,1,1,0,0,1,0,2,,0.163009,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_20,ivns,A-n65-k9,20,3,1,3900,3900,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,3,,0.224012,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_20,ivns,A-n65-k9,20,4,1,3900,3900,0,False,False,,,,,0,rfrfrferg,9,29,1,1,1,0,0,1,0,4,,0.302016,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_20,ivns,A-n65-k9,20,5,1,3747,3747,-153,True,False,,,,,1,rfg,3,9,5,5,1,4,1,1,1,5,duplicated-string,0.335017,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_20,ivns,A-n65-k9,20,6,1,3747,3747,0,False,False,,,,,0,rffrffabergg,12,36,1,1,1,0,0,1,0,6,,0.491025,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_20,ivns,A-n65-k9,20,7,1,3747,3747,0,False,False,,,,,0,rfrfffrabee,11,35,1,1,1,0,0,1,0,7,,0.656032,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_20,ivns,A-n65-k9,20,8,1,3747,3747,0,False,False,,,,,0,rffrferg,8,26,2,2,1,1,0,1,0,8,Complejidad excesiva: 46 > 36.,0.733035,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_20,ivns,A-n65-k9,20,9,1,3747,3747,0,False,False,,,,,0,rfrfrfrfee,10,34,1,1,1,0,0,1,0,9,,0.82604,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_20,ivns,A-n65-k9,20,10,1,3747,3747,0,False,False,,,,,0,rfffrge,7,23,1,1,1,0,0,1,0,10,,0.901044,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_21,ivns,A-n65-k9,21,1,1,3915,3915,0,False,False,,,,,0,rffrgg,6,18,1,1,1,0,0,1,0,1,,0.074003,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_21,ivns,A-n65-k9,21,2,1,3915,3915,0,False,False,,,,,0,rfrfe,5,17,1,1,1,0,0,1,0,2,,0.137006,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
ivns_A-n65-k9_21,ivns,A-n65-k9,21,3,1,3915,3915,0,False,False,,,,,0,rarfrgb,7,19,1,1,1,0,0,1,0,3,,0.209011,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-high-best.csv,efg-high,best,efg-high-best,official_variants
